id_sujet,serie,trial,item,correct,key_press,correct_response,rt,time_elapsed,test_part
7,1,5,5,1.0,3,3,649.0,134265,trial_1_5_5
7,1,5,6,1.0,7,7,430.0,134695,trial_1_5_6
7,1,5,7,1.0,2,2,565.0,135260,trial_1_5_7
7,1,6,1,1.0,7,7,5433.0,149214,trial_1_6_1
7,1,6,2,1.0,9,9,422.0,149637,trial_1_6_2
7,1,6,3,1.0,6,6,473.0,150111,trial_1_6_3
7,1,6,4,1.0,4,4,379.0,150490,trial_1_6_4
7,1,6,5,1.0,1,1,468.0,150959,trial_1_6_5
7,1,6,6,1.0,3,3,877.0,151838,trial_1_6_6
7,1,6,7,1.0,8,8,2426.0,154264,trial_1_6_7
7,1,7,1,1.0,9,9,1762.0,163538,trial_1_7_1
7,1,7,2,1.0,7,7,708.0,164246,trial_1_7_2
7,1,7,3,1.0,1,1,625.0,164872,trial_1_7_3
7,1,7,4,1.0,2,2,722.0,165595,trial_1_7_4
7,1,7,5,1.0,5,5,377.0,165973,trial_1_7_5
7,1,7,6,1.0,8,8,474.0,166448,trial_1_7_6
7,1,8,1,1.0,7,7,2051.0,177014,trial_1_8_1
7,1,8,2,1.0,6,6,240.0,177255,trial_1_8_2
7,1,8,3,,8,4,3796.0,181053,trial_1_8_3
7,1,8,4,,2,3,437.0,181492,trial_1_8_4
7,1,8,5,1.0,1,1,518.0,182011,trial_1_8_5
7,1,8,6,,7,2,2492.0,184503,trial_1_8_6
7,1,8,7,,2,5,5494.0,189998,trial_1_8_7
7,1,9,1,,7,9,3716.0,202233,trial_1_9_1
7,1,9,2,1.0,7,7,173.0,202407,trial_1_9_2
7,1,9,3,1.0,2,2,376.0,202783,trial_1_9_3
7,1,9,4,1.0,1,1,287.0,203070,trial_1_9_4
7,1,9,5,1.0,8,8,751.0,203821,trial_1_9_5
7,1,9,6,1.0,6,6,345.0,204166,trial_1_9_6
7,1,9,7,1.0,4,4,248.0,204414,trial_1_9_7
7,1,10,1,1.0,7,7,3222.0,217151,trial_1_10_1
7,1,10,2,1.0,6,6,1000.0,218151,trial_1_10_2
7,1,10,3,1.0,2,2,581.0,218733,trial_1_10_3
7,1,10,4,,8,3,1317.0,220051,trial_1_10_4
7,1,10,5,1.0,9,9,318.0,220369,trial_1_10_5
7,1,10,6,1.0,5,5,546.0,220915,trial_1_10_6
7,1,10,7,1.0,8,8,476.0,221392,trial_1_10_7
7,1,10,8,1.0,1,1,213.0,221606,trial_1_10_8
7,1,11,1,,6,4,2680.0,233797,trial_1_11_1
7,1,11,2,1.0,3,3,446.0,234245,trial_1_11_2
7,1,11,3,1.0,9,9,288.0,234534,trial_1_11_3
7,1,11,4,1.0,5,5,767.0,235303,trial_1_11_4
7,1,11,5,1.0,6,6,638.0,235940,trial_1_11_5
7,1,11,6,1.0,1,1,459.0,236399,trial_1_11_6
7,1,11,7,1.0,8,8,951.0,237351,trial_1_11_7
7,1,11,8,1.0,7,7,148.0,237501,trial_1_11_8
7,1,12,1,1.0,8,8,1672.0,249695,trial_1_12_1
7,1,12,2,1.0,7,7,1074.0,250769,trial_1_12_2
7,1,12,3,,3,5,1456.0,252225,trial_1_12_3
7,1,12,4,,2,6,371.0,252596,trial_1_12_4
7,1,12,5,,6,9,437.0,253034,trial_1_12_5
7,1,12,6,,9,4,620.0,253653,trial_1_12_6
7,1,12,7,,4,3,855.0,254510,trial_1_12_7
7,1,12,8,,9,2,1242.0,255753,trial_1_12_8
7,1,12,9,,2,1,514.0,256267,trial_1_12_9
7,1,13,1,1.0,9,9,1993.0,268778,trial_1_13_1
7,1,13,2,1.0,2,2,551.0,269329,trial_1_13_2
7,1,13,3,1.0,6,6,2356.0,271687,trial_1_13_3
7,1,13,4,1.0,1,1,330.0,272018,trial_1_13_4
7,1,13,5,,8,3,1763.0,273782,trial_1_13_5
7,1,13,6,1.0,4,4,894.0,274677,trial_1_13_6
7,1,13,7,,2,7,1152.0,275831,trial_1_13_7
7,1,13,8,,7,8,97.0,275928,trial_1_13_8
7,1,13,9,1.0,5,5,4659.0,280587,trial_1_13_9
7,1,14,1,1.0,5,5,2300.0,292404,trial_1_14_1
7,1,14,2,1.0,6,6,276.0,292679,trial_1_14_2
7,1,14,3,1.0,8,8,721.0,293401,trial_1_14_3
7,1,14,4,1.0,2,2,483.0,293886,trial_1_14_4
7,1,14,5,1.0,3,3,607.0,294493,trial_1_14_5
7,1,14,6,1.0,1,1,484.0,294978,trial_1_14_6
7,1,14,7,,8,4,1638.0,296618,trial_1_14_7
7,1,14,8,,5,9,123.0,296742,trial_1_14_8
7,2,1,1,1.0,3,3,1278.0,331887,trial_2_1_1
7,2,1,2,1.0,4,4,253.0,332140,trial_2_1_2
7,2,1,3,1.0,9,9,282.0,332424,trial_2_1_3
7,2,2,1,1.0,8,8,1186.0,339119,trial_2_2_1
7,2,2,2,1.0,2,2,460.0,339580,trial_2_2_2
7,2,2,3,1.0,7,7,461.0,340041,trial_2_2_3
7,2,2,4,1.0,1,1,194.0,340236,trial_2_2_4
7,2,3,1,,6,1,1642.0,348391,trial_2_3_1
7,2,3,2,,1,6,621.0,349012,trial_2_3_2
7,2,3,3,,6,5,1264.0,350277,trial_2_3_3
7,2,3,4,,5,2,471.0,350750,trial_2_3_4
7,2,3,5,,2,3,261.0,351012,trial_2_3_5
7,2,4,1,1.0,6,6,1958.0,360487,trial_2_4_1
7,2,4,2,1.0,5,5,196.0,360684,trial_2_4_2
7,2,4,3,1.0,8,8,727.0,361412,trial_2_4_3
7,2,4,4,1.0,7,7,245.0,361660,trial_2_4_4
7,2,4,5,1.0,1,1,367.0,362027,trial_2_4_5
7,2,4,6,1.0,3,3,189.0,362215,trial_2_4_6
7,2,5,1,1.0,9,9,2874.0,373607,trial_2_5_1
7,2,5,2,,1,7,623.0,374230,trial_2_5_2
7,2,5,3,1.0,6,6,827.0,375057,trial_2_5_3
7,2,5,4,1.0,1,1,738.0,375797,trial_2_5_4
7,2,5,5,1.0,8,8,619.0,376416,trial_2_5_5
7,2,5,6,1.0,5,5,719.0,377135,trial_2_5_6
7,2,5,7,,6,2,1719.0,378855,trial_2_5_7
7,2,6,1,1.0,1,1,5004.0,392373,trial_2_6_1
7,2,6,2,1.0,4,4,422.0,392796,trial_2_6_2
7,2,6,3,1.0,6,6,415.0,393212,trial_2_6_3
7,2,6,4,1.0,7,7,942.0,394155,trial_2_6_4
7,2,6,5,1.0,8,8,1702.0,395858,trial_2_6_5
7,2,6,6,1.0,3,3,330.0,396187,trial_2_6_6
7,2,6,7,1.0,2,2,302.0,396490,trial_2_6_7
7,2,7,1,1.0,6,6,1056.0,405060,trial_2_7_1
7,2,7,2,1.0,7,7,244.0,405304,trial_2_7_2
7,2,7,3,1.0,4,4,781.0,406085,trial_2_7_3
7,2,7,4,1.0,1,1,504.0,406590,trial_2_7_4
7,2,7,5,1.0,5,5,426.0,407017,trial_2_7_5
7,2,7,6,1.0,3,3,307.0,407324,trial_2_7_6
7,2,8,1,,6,3,10815.0,426662,trial_2_8_1
7,2,8,2,1.0,9,9,590.0,427252,trial_2_8_2
7,2,8,3,1.0,4,4,362.0,427615,trial_2_8_3
7,2,8,4,1.0,5,5,384.0,428001,trial_2_8_4
7,2,8,5,1.0,1,1,574.0,428575,trial_2_8_5
7,2,8,6,1.0,7,7,420.0,428996,trial_2_8_6
7,2,8,7,,3,2,1436.0,430433,trial_2_8_7
7,2,9,1,1.0,6,6,2580.0,441531,trial_2_9_1
7,2,9,2,1.0,9,9,759.0,442291,trial_2_9_2
7,2,9,3,1.0,3,3,559.0,442852,trial_2_9_3
7,2,9,4,1.0,1,1,477.0,443329,trial_2_9_4
7,2,9,5,1.0,7,7,567.0,443896,trial_2_9_5
7,2,9,6,1.0,8,8,410.0,444307,trial_2_9_6
7,2,9,7,,3,2,4176.0,448483,trial_2_9_7
7,2,10,1,,8,9,4773.0,462776,trial_2_10_1
7,2,10,2,1.0,4,4,274.0,463050,trial_2_10_2
7,2,10,3,1.0,3,3,354.0,463405,trial_2_10_3
7,2,10,4,,6,8,515.0,463921,trial_2_10_4
7,2,10,5,,7,6,2910.0,466831,trial_2_10_5
7,2,10,6,1.0,5,5,617.0,467449,trial_2_10_6
7,2,10,7,,3,2,994.0,468444,trial_2_10_7
7,2,10,8,1.0,1,1,323.0,468769,trial_2_10_8
7,2,11,1,1.0,9,9,1941.0,480231,trial_2_11_1
7,2,11,2,1.0,8,8,290.0,480523,trial_2_11_2
7,2,11,3,1.0,7,7,250.0,480773,trial_2_11_3
7,2,11,4,,6,1,4579.0,485353,trial_2_11_4
7,2,11,5,,3,5,475.0,485829,trial_2_11_5
7,2,11,6,,2,3,622.0,486450,trial_2_11_6
7,2,11,7,,6,2,434.0,486885,trial_2_11_7
7,2,11,8,1.0,6,6,3143.0,490028,trial_2_11_8
7,2,12,1,1.0,7,7,2282.0,502828,trial_2_12_1
7,2,12,2,,2,5,507.0,503336,trial_2_12_2
7,2,12,3,1.0,3,3,309.0,503646,trial_2_12_3
7,2,12,4,,8,4,772.0,504419,trial_2_12_4
7,2,12,5,,6,2,565.0,504985,trial_2_12_5
7,2,12,6,,1,6,5875.0,510861,trial_2_12_6
7,2,12,7,,7,1,360.0,511221,trial_2_12_7
7,2,12,8,,8,9,213.0,511433,trial_2_12_8
7,2,12,9,1.0,8,8,3759.0,515192,trial_2_12_9
7,2,13,1,1.0,4,4,2448.0,528156,trial_2_13_1
7,2,13,2,,2,5,582.0,528739,trial_2_13_2
7,2,13,3,1.0,8,8,533.0,529274,trial_2_13_3
7,2,13,4,1.0,9,9,768.0,530042,trial_2_13_4
7,2,13,5,,2,1,1951.0,531995,trial_2_13_5
7,2,13,6,,7,6,242.0,532238,trial_2_13_6
7,2,13,7,,4,2,823.0,533062,trial_2_13_7
7,2,13,8,,1,3,624.0,533687,trial_2_13_8
7,2,13,9,,6,7,183.0,533871,trial_2_13_9
7,2,14,1,1.0,8,8,1236.0,544634,trial_2_14_1
7,2,14,2,1.0,7,7,555.0,545190,trial_2_14_2
7,2,14,3,,2,4,3070.0,548262,trial_2_14_3
7,2,14,4,1.0,9,9,307.0,548570,trial_2_14_4
7,2,14,5,1.0,2,2,540.0,549110,trial_2_14_5
7,2,14,6,1.0,6,6,505.0,549617,trial_2_14_6
7,2,14,7,1.0,3,3,592.0,550210,trial_2_14_7
7,2,14,8,1.0,1,1,345.0,550557,trial_2_14_8
7,3,1,1,1.0,3,3,10824.0,595284,trial_3_1_1
7,3,1,2,,4,5,204.0,595490,trial_3_1_2
7,3,1,3,,5,4,869.0,596360,trial_3_1_3
7,3,2,1,1.0,9,9,1459.0,603331,trial_3_2_1
7,3,2,2,1.0,4,4,290.0,603623,trial_3_2_2
7,3,2,3,1.0,5,5,187.0,603811,trial_3_2_3
7,3,2,4,1.0,3,3,260.0,604071,trial_3_2_4
7,3,3,1,1.0,4,4,882.0,611461,trial_3_3_1
7,3,3,2,1.0,9,9,321.0,611784,trial_3_3_2
7,3,3,3,1.0,2,2,305.0,612091,trial_3_3_3
7,3,3,4,1.0,8,8,865.0,612958,trial_3_3_4
7,3,3,5,1.0,5,5,124.0,613083,trial_3_3_5
7,3,4,1,1.0,4,4,789.0,621385,trial_3_4_1
7,3,4,2,1.0,8,8,483.0,621868,trial_3_4_2
7,3,4,3,1.0,1,1,453.0,622322,trial_3_4_3
7,3,4,4,,5,7,627.0,622950,trial_3_4_4
7,3,4,5,1.0,9,9,476.0,623428,trial_3_4_5
7,3,4,6,1.0,3,3,811.0,624239,trial_3_4_6
7,3,5,1,1.0,8,8,4467.0,637225,trial_3_5_1
7,3,5,2,1.0,4,4,410.0,637635,trial_3_5_2
7,3,5,3,1.0,6,6,1231.0,638867,trial_3_5_3
7,3,5,4,1.0,1,1,1236.0,640105,trial_3_5_4
7,3,5,5,1.0,3,3,650.0,640756,trial_3_5_5
7,3,5,6,,8,5,2154.0,642910,trial_3_5_6
7,3,5,7,,4,9,147.0,643056,trial_3_5_7
7,3,6,1,1.0,4,4,1440.0,653009,trial_3_6_1
7,3,6,2,1.0,6,6,404.0,653413,trial_3_6_2
7,3,6,3,,6,3,1363.0,654777,trial_3_6_3
7,3,6,4,,8,5,607.0,655386,trial_3_6_4
7,3,6,5,1.0,7,7,1061.0,656447,trial_3_6_5
7,3,6,6,,4,8,833.0,657281,trial_3_6_6
7,3,6,7,1.0,2,2,308.0,657589,trial_3_6_7
7,3,7,1,1.0,1,1,1037.0,666149,trial_3_7_1
7,3,7,2,1.0,4,4,759.0,666910,trial_3_7_2
7,3,7,3,1.0,2,2,622.0,667532,trial_3_7_3
7,3,7,4,1.0,9,9,649.0,668182,trial_3_7_4
7,3,7,5,1.0,3,3,572.0,668755,trial_3_7_5
7,3,7,6,1.0,5,5,412.0,669168,trial_3_7_6
7,3,8,1,1.0,7,7,7589.0,685273,trial_3_8_1
7,3,8,2,,6,5,1232.0,686506,trial_3_8_2
7,3,8,3,,1,3,3549.0,690055,trial_3_8_3
7,3,8,4,1.0,9,9,457.0,690513,trial_3_8_4
7,3,8,5,1.0,2,2,517.0,691031,trial_3_8_5
7,3,8,6,1.0,4,4,299.0,691332,trial_3_8_6
7,3,8,7,1.0,1,1,396.0,691728,trial_3_8_7
7,3,9,1,1.0,7,7,12322.0,712573,trial_3_9_1
7,3,9,2,,2,3,363.0,712937,trial_3_9_2
7,3,9,3,1.0,6,6,548.0,713487,trial_3_9_3
7,3,9,4,1.0,4,4,252.0,713740,trial_3_9_4
7,3,9,5,1.0,2,2,386.0,714125,trial_3_9_5
7,3,9,6,1.0,1,1,273.0,714398,trial_3_9_6
7,3,9,7,1.0,9,9,150.0,714549,trial_3_9_7
7,3,10,1,1.0,9,9,3815.0,727887,trial_3_10_1
7,3,10,2,,3,4,477.0,728366,trial_3_10_2
7,3,10,3,,4,5,1486.0,729853,trial_3_10_3
7,3,10,4,1.0,3,3,592.0,730446,trial_3_10_4
7,3,10,5,1.0,7,7,907.0,731354,trial_3_10_5
7,3,10,6,1.0,1,1,381.0,731735,trial_3_10_6
7,3,10,7,1.0,8,8,309.0,732046,trial_3_10_7
7,3,10,8,,2,6,1463.0,733509,trial_3_10_8
7,3,11,1,1.0,9,9,1869.0,744896,trial_3_11_1
7,3,11,2,1.0,8,8,383.0,745279,trial_3_11_2
7,3,11,3,1.0,1,1,2320.0,747600,trial_3_11_3
7,3,11,4,1.0,3,3,470.0,748071,trial_3_11_4
7,3,11,5,1.0,5,5,898.0,748968,trial_3_11_5
7,3,11,6,1.0,2,2,722.0,749691,trial_3_11_6
7,3,11,7,,8,6,416.0,750109,trial_3_11_7
7,3,11,8,1.0,4,4,323.0,750433,trial_3_11_8
7,3,12,1,1.0,3,3,2328.0,763278,trial_3_12_1
7,3,12,2,1.0,8,8,836.0,764114,trial_3_12_2
7,3,12,3,1.0,9,9,491.0,764606,trial_3_12_3
7,3,12,4,1.0,2,2,1118.0,765726,trial_3_12_4
7,3,12,5,1.0,1,1,318.0,766046,trial_3_12_5
7,3,12,6,1.0,5,5,705.0,766751,trial_3_12_6
7,3,12,7,1.0,4,4,5340.0,772093,trial_3_12_7
7,3,12,8,,3,7,282.0,772374,trial_3_12_8
7,3,12,9,,1,6,729.0,773104,trial_3_12_9
7,3,13,1,1.0,3,3,2532.0,786161,trial_3_13_1
7,3,13,2,1.0,4,4,580.0,786742,trial_3_13_2
7,3,13,3,1.0,6,6,637.0,787379,trial_3_13_3
7,3,13,4,,2,5,5684.0,793064,trial_3_13_4
7,3,13,5,,4,8,494.0,793558,trial_3_13_5
7,3,13,6,,5,9,464.0,794024,trial_3_13_6
7,3,13,7,1.0,7,7,616.0,794641,trial_3_13_7
7,3,13,8,,1,2,2657.0,797299,trial_3_13_8
7,3,13,9,,4,1,415.0,797714,trial_3_13_9
7,3,14,1,1.0,9,9,1233.0,808465,trial_3_14_1
7,3,14,2,1.0,1,1,744.0,809210,trial_3_14_2
7,3,14,3,1.0,8,8,5671.0,814882,trial_3_14_3
7,3,14,4,1.0,5,5,588.0,815471,trial_3_14_4
7,3,14,5,1.0,6,6,551.0,816021,trial_3_14_5
7,3,14,6,1.0,7,7,252.0,816275,trial_3_14_6
7,3,14,7,1.0,3,3,371.0,816647,trial_3_14_7
7,3,14,8,1.0,2,2,163.0,816811,trial_3_14_8
7,4,1,1,1.0,6,6,2080.0,857664,trial_4_1_1
7,4,1,2,1.0,7,7,664.0,858329,trial_4_1_2
7,4,1,3,1.0,3,3,89.0,858419,trial_4_1_3
7,4,2,1,1.0,3,3,777.0,864707,trial_4_2_1
7,4,2,2,1.0,2,2,279.0,864986,trial_4_2_2
7,4,2,3,1.0,8,8,805.0,865791,trial_4_2_3
7,4,2,4,1.0,6,6,100.0,865892,trial_4_2_4
7,4,3,1,1.0,8,8,2476.0,874878,trial_4_3_1
7,4,3,2,1.0,6,6,465.0,875345,trial_4_3_2
7,4,3,3,1.0,5,5,460.0,875806,trial_4_3_3
7,4,3,4,1.0,9,9,463.0,876270,trial_4_3_4
7,4,3,5,1.0,1,1,287.0,876558,trial_4_3_5
7,4,4,1,1.0,2,2,1785.0,885865,trial_4_4_1
7,4,4,2,1.0,7,7,763.0,886629,trial_4_4_2
7,4,4,3,1.0,3,3,562.0,887191,trial_4_4_3
7,4,4,4,1.0,5,5,738.0,887929,trial_4_4_4
7,4,4,5,1.0,1,1,220.0,888148,trial_4_4_5
7,4,4,6,1.0,4,4,150.0,888300,trial_4_4_6
7,4,5,1,1.0,1,1,1876.0,898689,trial_4_5_1
7,4,5,2,1.0,7,7,1272.0,899961,trial_4_5_2
7,4,5,3,1.0,5,5,803.0,900765,trial_4_5_3
7,4,5,4,1.0,2,2,827.0,901593,trial_4_5_4
7,4,5,5,1.0,9,9,1556.0,903150,trial_4_5_5
7,4,5,6,1.0,6,6,1753.0,904904,trial_4_5_6
7,4,5,7,1.0,8,8,307.0,905211,trial_4_5_7
7,4,6,1,1.0,1,1,1295.0,915031,trial_4_6_1
7,4,6,2,1.0,4,4,514.0,915547,trial_4_6_2
7,4,6,3,1.0,6,6,849.0,916397,trial_4_6_3
7,4,6,4,1.0,3,3,560.0,916958,trial_4_6_4
7,4,6,5,1.0,8,8,600.0,917559,trial_4_6_5
7,4,6,6,1.0,2,2,556.0,918116,trial_4_6_6
7,4,6,7,1.0,9,9,244.0,918361,trial_4_6_7
7,4,7,1,,9,4,21014.0,946888,trial_4_7_1
7,4,7,2,,8,5,454.0,947344,trial_4_7_2
7,4,7,3,,3,7,825.0,948169,trial_4_7_3
7,4,7,4,,2,6,900.0,949071,trial_4_7_4
7,4,7,5,1.0,1,1,6194.0,955267,trial_4_7_5
7,4,7,6,,1,3,169.0,955436,trial_4_7_6
7,4,8,1,1.0,8,8,1611.0,965570,trial_4_8_1
7,4,8,2,1.0,2,2,544.0,966116,trial_4_8_2
7,4,8,3,1.0,1,1,424.0,966540,trial_4_8_3
7,4,8,4,1.0,3,3,499.0,967042,trial_4_8_4
7,4,8,5,1.0,6,6,972.0,968015,trial_4_8_5
7,4,8,6,1.0,7,7,198.0,968214,trial_4_8_6
7,4,8,7,1.0,9,9,281.0,968495,trial_4_8_7
7,4,9,1,1.0,1,1,961.0,977975,trial_4_9_1
7,4,9,2,1.0,3,3,496.0,978473,trial_4_9_2
7,4,9,3,1.0,2,2,514.0,978986,trial_4_9_3
7,4,9,4,1.0,6,6,806.0,979794,trial_4_9_4
7,4,9,5,1.0,7,7,681.0,980477,trial_4_9_5
7,4,9,6,1.0,5,5,849.0,981327,trial_4_9_6
7,4,9,7,,5,4,27666.0,1008994,trial_4_9_7
7,4,10,1,,8,3,2281.0,1020791,trial_4_10_1
7,4,10,2,,2,9,1432.0,1022223,trial_4_10_2
7,4,10,3,,9,1,540.0,1022764,trial_4_10_3
7,4,10,4,,1,5,703.0,1023468,trial_4_10_4
7,4,10,5,,5,4,602.0,1024071,trial_4_10_5
7,4,10,6,,5,8,7735.0,1031807,trial_4_10_6
7,4,10,7,,3,6,889.0,1032698,trial_4_10_7
7,4,10,8,,9,7,228.0,1032927,trial_4_10_8
7,4,11,1,1.0,3,3,628.0,1043074,trial_4_11_1
7,4,11,2,1.0,1,1,775.0,1043851,trial_4_11_2
7,4,11,3,1.0,5,5,683.0,1044535,trial_4_11_3
7,4,11,4,1.0,8,8,930.0,1045465,trial_4_11_4
7,4,11,5,1.0,6,6,951.0,1046418,trial_4_11_5
7,4,11,6,1.0,9,9,390.0,1046808,trial_4_11_6
7,4,11,7,,1,2,490.0,1047299,trial_4_11_7
7,4,11,8,1.0,7,7,281.0,1047580,trial_4_11_8
7,4,12,1,1.0,9,9,3510.0,1061610,trial_4_12_1
7,4,12,2,1.0,2,2,491.0,1062103,trial_4_12_2
7,4,12,3,,3,5,8113.0,1070218,trial_4_12_3
7,4,12,4,1.0,8,8,527.0,1070747,trial_4_12_4
7,4,12,5,1.0,1,1,755.0,1071503,trial_4_12_5
7,4,12,6,,7,4,7331.0,1078836,trial_4_12_6
7,4,12,7,,6,3,1442.0,1080281,trial_4_12_7
7,4,12,8,,9,7,1781.0,1082065,trial_4_12_8
7,4,12,9,,3,6,1410.0,1083476,trial_4_12_9
7,4,13,1,1.0,2,2,2916.0,1096915,trial_4_13_1
7,4,13,2,1.0,8,8,716.0,1097632,trial_4_13_2
7,4,13,3,1.0,3,3,976.0,1098609,trial_4_13_3
7,4,13,4,1.0,5,5,507.0,1099119,trial_4_13_4
7,4,13,5,1.0,1,1,791.0,1099911,trial_4_13_5
7,4,13,6,1.0,9,9,823.0,1100734,trial_4_13_6
7,4,13,7,,5,4,7279.0,1108016,trial_4_13_7
7,4,13,8,,3,7,749.0,1108767,trial_4_13_8
7,4,13,9,,5,6,3326.0,1112093,trial_4_13_9
7,4,14,1,1.0,7,7,1390.0,1122998,trial_4_14_1
7,4,14,2,1.0,9,9,581.0,1123579,trial_4_14_2
7,4,14,3,1.0,5,5,1019.0,1124600,trial_4_14_3
7,4,14,4,1.0,3,3,701.0,1125302,trial_4_14_4
7,4,14,5,1.0,1,1,749.0,1126053,trial_4_14_5
7,4,14,6,,7,2,11391.0,1137447,trial_4_14_6
7,4,14,7,,6,4,172.0,1137619,trial_4_14_7
7,4,14,8,,3,8,54573.0,1192195,trial_4_14_8
8,1,1,1,1.0,1,1,1997.7,16449,trial_1_1_1
8,1,1,2,1.0,3,3,583.665,17034,trial_1_1_2
8,1,1,3,1.0,8,8,627.425,17664,trial_1_1_3
8,1,2,1,1.0,1,1,1814.91,25002,trial_1_2_1
8,1,2,2,1.0,5,5,648.7,25651,trial_1_2_2
8,1,2,3,1.0,2,2,658.08,26311,trial_1_2_3
8,1,2,4,1.0,9,9,562.935,26874,trial_1_2_4
8,1,3,1,1.0,5,5,1077.97,34479,trial_1_3_1
8,1,3,2,1.0,6,6,796.385,35276,trial_1_3_2
8,1,3,3,1.0,9,9,729.59,36007,trial_1_3_3
8,1,3,4,1.0,4,4,674.36,36683,trial_1_3_4
8,1,3,5,1.0,8,8,387.79,37072,trial_1_3_5
8,1,4,1,1.0,9,9,1224.36,45829,trial_1_4_1
8,1,4,2,1.0,3,3,690.675,46522,trial_1_4_2
8,1,4,3,1.0,4,4,623.115,47146,trial_1_4_3
8,1,4,4,1.0,5,5,566.65,47714,trial_1_4_4
8,1,4,5,1.0,6,6,571.865,48287,trial_1_4_5
8,1,4,6,1.0,8,8,536.705,48825,trial_1_4_6
8,1,5,1,1.0,8,8,1657.56,59028,trial_1_5_1
8,1,5,2,1.0,1,1,990.115,60020,trial_1_5_2
8,1,5,3,,9,4,967.785,60989,trial_1_5_3
8,1,5,4,,4,9,918.64,61909,trial_1_5_4
8,1,5,5,1.0,3,3,917.89,62828,trial_1_5_5
8,1,5,6,1.0,2,2,457.61,63287,trial_1_5_6
8,1,5,7,1.0,7,7,245.27,63534,trial_1_5_7
8,1,6,1,1.0,3,3,1613.89,73687,trial_1_6_1
8,1,6,2,,2,6,644.34,74333,trial_1_6_2
8,1,6,3,,1,2,455.545,74790,trial_1_6_3
8,1,6,4,,5,1,489.805,75281,trial_1_6_4
8,1,6,5,,6,5,1625.75,76910,trial_1_6_5
8,1,6,6,1.0,9,9,432.58,77344,trial_1_6_6
8,1,6,7,1.0,8,8,348.9,77694,trial_1_6_7
8,1,7,1,1.0,3,3,1176.38,86404,trial_1_7_1
8,1,7,2,1.0,9,9,553.415,86958,trial_1_7_2
8,1,7,3,1.0,1,1,490.805,87450,trial_1_7_3
8,1,7,4,1.0,6,6,478.84,87930,trial_1_7_4
8,1,7,5,1.0,4,4,663.87,88595,trial_1_7_5
8,1,7,6,1.0,5,5,274.98,88871,trial_1_7_6
8,1,8,1,1.0,9,9,1037.21,98444,trial_1_8_1
8,1,8,2,1.0,1,1,732.93,99178,trial_1_8_2
8,1,8,3,1.0,5,5,820.17,99999,trial_1_8_3
8,1,8,4,1.0,4,4,794.375,100795,trial_1_8_4
8,1,8,5,1.0,7,7,684.27,101480,trial_1_8_5
8,1,8,6,,2,3,656.635,102138,trial_1_8_6
8,1,8,7,,1,2,483.955,102623,trial_1_8_7
8,1,9,1,1.0,1,1,1081.94,112242,trial_1_9_1
8,1,9,2,1.0,8,8,742.71,112986,trial_1_9_2
8,1,9,3,,9,6,857.025,113844,trial_1_9_3
8,1,9,4,1.0,3,3,433.64,114279,trial_1_9_4
8,1,9,5,,6,9,488.91,114769,trial_1_9_5
8,1,9,6,1.0,7,7,279.875,115050,trial_1_9_6
8,1,9,7,1.0,5,5,289.81,115341,trial_1_9_7
8,1,10,1,,1,6,1629.43,126515,trial_1_10_1
8,1,10,2,,6,7,395.01,126911,trial_1_10_2
8,1,10,3,,7,8,398.86,127311,trial_1_10_3
8,1,10,4,,4,1,1465.72,128778,trial_1_10_4
8,1,10,5,,8,5,508.93,129288,trial_1_10_5
8,1,10,6,,5,2,847.995,130137,trial_1_10_6
8,1,10,7,,9,4,624.635,130763,trial_1_10_7
8,1,10,8,,3,9,4298.63,135063,trial_1_10_8
8,1,11,1,1.0,6,6,1593.09,146202,trial_1_11_1
8,1,11,2,1.0,8,8,840.69,147044,trial_1_11_2
8,1,11,3,1.0,5,5,754.09,147800,trial_1_11_3
8,1,11,4,,4,9,672.32,148473,trial_1_11_4
8,1,11,5,,9,4,667.045,149142,trial_1_11_5
8,1,11,6,1.0,2,2,617.63,149760,trial_1_11_6
8,1,11,7,,1,7,292.84,150054,trial_1_11_7
8,1,11,8,,4,1,4109.15,154165,trial_1_11_8
8,1,12,1,1.0,1,1,1483.57,166201,trial_1_12_1
8,1,12,2,1.0,4,4,429.9,166633,trial_1_12_2
8,1,12,3,1.0,8,8,625.48,167260,trial_1_12_3
8,1,12,4,,9,7,2280.75,169542,trial_1_12_4
8,1,12,5,,6,2,4353.37,173896,trial_1_12_5
8,1,12,6,,5,9,1768.12,175666,trial_1_12_6
8,1,12,7,,4,6,1228.61,176896,trial_1_12_7
8,1,12,8,,3,5,1140.58,178038,trial_1_12_8
8,1,12,9,,2,3,327.85,178367,trial_1_12_9
8,1,13,1,1.0,9,9,1512.07,190421,trial_1_13_1
8,1,13,2,,4,8,748.72,191171,trial_1_13_2
8,1,13,3,,8,4,1506.96,192679,trial_1_13_3
8,1,13,4,,1,3,755.86,193436,trial_1_13_4
8,1,13,5,1.0,2,2,1599.84,195037,trial_1_13_5
8,1,13,6,,9,1,686.73,195725,trial_1_13_6
8,1,13,7,,6,5,679.495,196406,trial_1_13_7
8,1,13,8,,8,7,3932.66,200340,trial_1_13_8
8,1,13,9,,7,6,807.22,201149,trial_1_13_9
8,1,14,1,1.0,3,3,1480.93,212174,trial_1_14_1
8,1,14,2,,4,5,645.055,212820,trial_1_14_2
8,1,14,3,,5,4,667.875,213489,trial_1_14_3
